,Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
54,20-Mar-2015,8627.9,8627.9,8553.0,8570.9,179982752,8484.23
55,23-Mar-2015,8591.55,8608.35,8540.55,8550.9,155425780,6195.45
56,24-Mar-2015,8537.05,8627.75,8535.85,8542.95,161465466,7913.26
57,25-Mar-2015,8568.9,8573.75,8516.55,8530.8,165952155,8200.05
58,26-Mar-2015,8474.95,8499.45,8325.35,8342.15,288758332,13667.31
59,27-Mar-2015,8396.0,8413.2,8269.15,8341.4,198979321,9528.86
60,30-Mar-2015,8390.95,8504.55,8380.75,8492.3,142061290,6713.2
61,31-Mar-2015,8527.6,8550.45,8454.15,8491.0,177059509,8108.36
62,01-Apr-2015,8483.7,8603.4,8464.75,8586.25,136312446,6863.03
63,06-Apr-2015,8615.8,8667.55,8573.75,8659.9,150877855,7633.0
64,07-Apr-2015,8684.45,8693.6,8586.85,8660.3,141765381,7287.01
65,08-Apr-2015,8698.95,8730.5,8679.8,8714.4,149617725,7889.65
66,09-Apr-2015,8756.2,8785.5,8682.45,8778.3,158192905,8391.19
67,10-Apr-2015,8774.35,8787.4,8733.6,8780.35,141464357,7119.96
68,13-Apr-2015,8801.75,8841.65,8762.1,8834.0,122833397,6242.71
69,15-Apr-2015,8844.75,8844.8,8722.4,8750.2,170458015,8908.26
70,16-Apr-2015,8757.05,8760.0,8645.65,8706.7,149337173,8268.33
71,17-Apr-2015,8698.05,8699.85,8596.7,8606.0,155474164,9134.37
72,20-Apr-2015,8618.8,8619.95,8422.75,8448.1,154492312,8930.38
73,21-Apr-2015,8416.1,8469.35,8352.7,8377.75,418959074,32873.45
74,22-Apr-2015,8400.4,8449.95,8284.7,8429.7,176926942,10002.48
75,23-Apr-2015,8478.2,8504.95,8361.85,8398.3,169840748,9801.34
76,24-Apr-2015,8405.7,8413.3,8273.35,8305.25,177843969,10984.24
77,27-Apr-2015,8330.55,8334.45,8202.35,8213.8,174706337,10143.36
78,28-Apr-2015,8215.55,8308.0,8185.15,8285.6,183754628,9560.13
79,29-Apr-2015,8274.8,8308.2,8219.2,8239.75,174958511,8571.95
80,30-Apr-2015,8224.5,8229.4,8144.75,8181.5,281696257,14755.35
81,04-May-2015,8230.05,8346.0,8220.45,8331.95,136913823,7856.18
82,05-May-2015,8338.4,8355.65,8280.6,8324.8,156019941,8138.54
83,06-May-2015,8316.6,8331.95,8083.0,8097.0,212509839,10894.12
84,07-May-2015,8077.0,8122.6,7997.15,8057.3,166563657,8443.96
85,08-May-2015,8131.5,8224.95,8123.45,8191.5,188776090,8961.33
86,11-May-2015,8243.2,8332.75,8224.65,8325.25,197882948,8396.12
87,12-May-2015,8326.15,8326.65,8115.3,8126.95,178753978,8779.53
88,13-May-2015,8181.55,8254.95,8089.8,8235.45,175015183,8391.93
89,14-May-2015,8232.45,8236.25,8137.3,8224.2,138964395,6763.72
90,15-May-2015,8240.3,8279.2,8212.2,8262.35,133838055,6463.64
91,18-May-2015,8284.95,8384.6,8271.95,8373.65,153340463,7459.18
92,19-May-2015,8356.2,8427.8,8335.0,8365.65,144642344,7266.52
93,20-May-2015,8392.65,8440.35,8391.45,8423.25,127388797,6151.44
94,21-May-2015,8434.5,8446.35,8382.5,8421.0,148189485,7641.6
95,22-May-2015,8432.5,8489.55,8420.6,8458.95,193080657,8261.69
96,25-May-2015,8438.15,8441.95,8364.15,8370.25,125051166,5555.29
97,26-May-2015,8377.1,8378.9,8320.05,8339.35,120428892,5908.3
98,27-May-2015,8302.75,8342.85,8277.95,8334.6,170583401,8131.59
99,28-May-2015,8345.7,8364.5,8270.15,8319.0,239549060,11449.91
100,29-May-2015,8327.1,8443.9,8305.7,8433.65,375232198,20736.2
101,01-Jun-2015,8417.25,8467.15,8405.4,8433.4,125990614,7254.01
102,02-Jun-2015,8442.8,8445.35,8226.05,8236.45,151337661,8083.17
103,03-Jun-2015,8232.45,8236.7,8094.15,8135.1,176661646,7920.26
104,04-Jun-2015,8155.15,8160.05,8056.75,8130.65,159470840,7560.49
105,05-Jun-2015,8119.15,8191.0,8100.15,8114.7,167055308,7588.4
106,08-Jun-2015,8124.35,8131.0,8030.55,8044.15,140075743,6230.61
107,09-Jun-2015,8026.5,8057.15,8005.15,8022.4,140217686,6442.05
108,10-Jun-2015,8024.15,8152.25,8023.8,8124.45,141030200,6790.27
109,11-Jun-2015,8157.3,8163.05,7958.25,7965.35,171348959,7868.44
110,12-Jun-2015,7959.85,7995.6,7940.3,7982.9,140839875,6737.25
111,15-Jun-2015,7986.6,8057.7,7944.85,8013.9,137116389,6129.12
112,16-Jun-2015,8004.2,8061.85,7952.35,8047.3,127809460,5923.8
113,17-Jun-2015,8084.2,8136.85,8048.95,8091.55,157205716,7878.66
114,18-Jun-2015,8113.7,8186.9,8101.8,8174.6,149266110,7767.77
115,19-Jun-2015,8201.15,8250.8,8195.65,8224.95,151575997,7722.05
116,22-Jun-2015,8259.3,8369.45,8257.4,8353.1,126542473,6163.02
117,23-Jun-2015,8377.45,8398.45,8334.95,8381.55,135844708,6437.33
118,24-Jun-2015,8399.4,8421.35,8338.9,8360.85,134062733,7175.22
119,25-Jun-2015,8336.25,8423.15,8329.5,8398.0,207421340,9911.16
120,26-Jun-2015,8393.95,8408.55,8339.7,8381.1,113959476,5848.78
121,29-Jun-2015,8247.05,8329.45,8195.65,8318.4,136106699,6604.12
122,30-Jun-2015,8316.35,8378.0,8298.95,8368.5,163366250,8425.52
123,01-Jul-2015,8376.25,8481.6,8370.15,8453.05,135887471,6938.05
124,02-Jul-2015,8471.95,8479.25,8433.2,8444.9,115472141,6065.26
125,03-Jul-2015,8440.1,8497.75,8424.15,8484.9,91142979,4983.21
126,06-Jul-2015,8386.15,8533.15,8386.15,8522.15,104578132,5517.86
127,07-Jul-2015,8525.5,8561.35,8483.85,8510.8,126038231,6054.41
128,08-Jul-2015,8439.2,8457.5,8341.4,8363.05,193886999,8876.81
129,09-Jul-2015,8364.85,8400.3,8323.0,8328.55,135358659,6610.4
130,10-Jul-2015,8365.7,8377.1,8315.4,8360.55,158883926,8128.47
131,13-Jul-2015,8397.25,8471.65,8355.4,8459.65,121380175,6506.28
132,14-Jul-2015,8470.6,8480.25,8424.1,8454.1,104893796,5454.41
133,15-Jul-2015,8463.4,8531.4,8462.95,8523.8,108835522,5805.53
134,16-Jul-2015,8546.15,8616.1,8542.9,8608.05,119637042,6544.15
135,17-Jul-2015,8623.65,8642.95,8593.15,8609.85,108190401,5713.13
136,20-Jul-2015,8623.9,8624.1,8559.0,8603.45,93439295,5107.62
137,21-Jul-2015,8601.5,8646.75,8517.9,8529.45,169151098,10699.52
138,22-Jul-2015,8512.25,8643.9,8498.65,8633.5,141018383,7427.34
139,23-Jul-2015,8643.95,8654.75,8573.8,8589.8,136962516,7747.81
140,24-Jul-2015,8588.15,8589.15,8513.5,8521.55,131344832,6942.22
141,27-Jul-2015,8492.1,8492.2,8351.55,8361.0,140828066,7353.09
142,28-Jul-2015,8371.1,8397.4,8321.75,8337.0,179983810,8403.15
143,29-Jul-2015,8365.6,8381.5,8338.45,8375.05,145399010,7232.34
144,30-Jul-2015,8417.0,8458.9,8408.3,8421.8,221939186,10007.3
145,31-Jul-2015,8456.1,8548.95,8448.0,8532.85,209629301,9522.19
146,03-Aug-2015,8510.65,8563.95,8508.1,8543.05,161485758,7738.1
147,04-Aug-2015,8564.1,8565.15,8448.25,8516.9,193226091,9003.82
148,05-Aug-2015,8547.45,8591.85,8545.85,8567.95,136948290,6434.82
149,06-Aug-2015,8585.8,8606.3,8551.5,8588.65,139116393,6595.25
150,07-Aug-2015,8580.8,8595.95,8552.7,8564.6,148073594,6528.28
151,10-Aug-2015,8577.0,8621.55,8497.8,8525.6,127194886,5780.49
152,11-Aug-2015,8548.45,8556.25,8441.3,8462.35,159192694,7049.29
153,12-Aug-2015,8445.7,8446.95,8337.95,8349.45,195904304,8630.35
154,13-Aug-2015,8384.45,8429.5,8339.75,8355.85,195079107,7840.58
155,14-Aug-2015,8402.35,8530.1,8381.2,8518.55,160680260,7090.58
156,17-Aug-2015,8530.5,8530.6,8428.05,8477.3,180083830,6543.01
157,18-Aug-2015,8505.85,8525.75,8433.6,8466.55,157991554,6501.24
158,19-Aug-2015,8468.05,8520.45,8425.95,8495.15,134512114,6338.67
159,20-Aug-2015,8471.05,8501.35,8359.75,8372.75,189841783,9193.19
160,21-Aug-2015,8305.4,8322.2,8225.05,8299.95,207542070,9606.33
161,24-Aug-2015,8055.95,8060.05,7769.4,7809.0,322096413,13856.66
162,25-Aug-2015,7895.4,7925.4,7667.25,7880.7,308255265,13420.76
163,26-Aug-2015,7865.25,7930.05,7777.1,7791.85,223261362,10207.56
164,27-Aug-2015,7921.6,7963.6,7862.3,7948.95,314422773,14282.73
165,28-Aug-2015,8053.7,8091.8,7961.65,8001.95,201572450,8641.87
166,31-Aug-2015,8009.25,8043.6,7947.95,7971.3,204254629,9547.7
167,01-Sep-2015,7907.95,7929.1,7746.5,7785.85,190581167,8633.26
168,02-Sep-2015,7856.65,7862.55,7699.25,7717.0,222003483,9794.29
169,03-Sep-2015,7774.45,7845.6,7754.05,7823.0,160609681,7060.37
170,04-Sep-2015,7803.4,7804.9,7626.85,7655.05,199569987,8200.69
171,07-Sep-2015,7685.85,7705.05,7545.9,7558.8,145763902,5768.15
172,08-Sep-2015,7587.7,7720.9,7539.5,7688.25,177514609,7380.17
173,09-Sep-2015,7805.85,7846.05,7764.55,7818.6,214842731,8550.1
174,10-Sep-2015,7729.05,7819.85,7678.5,7788.1,165313439,6992.42
175,11-Sep-2015,7833.8,7864.85,7759.9,7789.3,140576943,6014.16
176,14-Sep-2015,7811.1,7879.95,7761.85,7872.25,126630775,5277.75
177,15-Sep-2015,7867.35,7880.0,7799.75,7829.1,140722007,6252.35
178,16-Sep-2015,7886.85,7913.9,7853.3,7899.15,144331414,6650.61
179,18-Sep-2015,7967.45,8055.0,7955.85,7981.9,249313429,11328.64
180,21-Sep-2015,7911.5,7987.9,7908.35,7977.1,125628591,5482.45
181,22-Sep-2015,8014.8,8021.6,7787.75,7812.0,173569429,7887.06
182,23-Sep-2015,7737.35,7882.9,7723.25,7845.95,151196367,6869.26
183,24-Sep-2015,7838.4,7894.5,7804.1,7868.5,208766516,9732.18
184,28-Sep-2015,7892.8,7893.95,7787.95,7795.7,140480206,7120.05
185,29-Sep-2015,7725.7,7926.55,7691.2,7843.3,248106979,11184.67
186,30-Sep-2015,7924.25,7957.7,7874.5,7948.9,217187896,9981.56
187,01-Oct-2015,7992.05,8008.25,7930.65,7950.9,161809883,8896.78
188,05-Oct-2015,8005.1,8128.9,8005.1,8119.3,188830270,9589.63
189,06-Oct-2015,8180.45,8180.95,8096.5,8152.9,184037905,8461.64
190,07-Oct-2015,8146.2,8188.9,8132.9,8177.4,199911165,7894.19
191,08-Oct-2015,8196.75,8196.75,8105.85,8129.35,177030502,7837.16
192,09-Oct-2015,8186.35,8232.2,8139.65,8189.7,205859184,7960.62
193,12-Oct-2015,8231.5,8244.5,8128.2,8143.6,205255913,7604.3
194,13-Oct-2015,8121.95,8150.25,8088.6,8131.7,150431773,6877.36
195,14-Oct-2015,8102.4,8139.3,8096.35,8107.9,143158108,6607.21
196,15-Oct-2015,8134.35,8190.55,8129.8,8179.5,172429864,7625.17
197,16-Oct-2015,8193.65,8246.4,8147.65,8238.15,161153559,6956.78
198,19-Oct-2015,8262.55,8283.05,8239.2,8275.05,128300205,6880.43
199,20-Oct-2015,8280.3,8294.05,8229.2,8261.65,159947752,7661.53
200,21-Oct-2015,8258.35,8294.4,8217.15,8251.7,149270047,6689.35
201,23-Oct-2015,8308.25,8328.1,8280.75,8295.45,156664310,7466.28
202,26-Oct-2015,8333.65,8336.3,8252.05,8260.55,138006303,6799.49
203,27-Oct-2015,8230.35,8241.95,8217.05,8232.9,161493491,8271.49
204,28-Oct-2015,8188.9,8209.1,8131.8,8171.2,194708669,9131.44
205,29-Oct-2015,8175.45,8179.6,8098.0,8111.75,224234135,10569.95
206,30-Oct-2015,8123.55,8146.1,8044.4,8065.8,205663493,9218.39
207,02-Nov-2015,8054.55,8060.7,7995.6,8050.8,140323983,6552.67
208,03-Nov-2015,8086.35,8100.35,8031.75,8060.7,136625382,5955.64
209,04-Nov-2015,8104.9,8116.1,8027.3,8040.2,125935846,5696.01
210,05-Nov-2015,8030.35,8031.2,7944.1,7955.45,136223827,6001.38
211,06-Nov-2015,7956.55,8002.65,7926.15,7954.3,226329409,8771.77
212,09-Nov-2015,7788.25,7937.75,7771.7,7915.2,218422388,9376.17
213,10-Nov-2015,7877.6,7885.1,7772.85,7783.35,170267413,7153.47
214,11-Nov-2015,7838.8,7847.95,7819.1,7825.0,22380435,1123.44
215,13-Nov-2015,7762.45,7775.1,7730.9,7762.25,165876819,7731.55
216,16-Nov-2015,7732.95,7838.85,7714.15,7806.6,154134885,6871.15
217,17-Nov-2015,7848.75,7860.45,7793.0,7837.55,149451211,6367.14
218,18-Nov-2015,7823.15,7843.4,7725.05,7731.8,148037721,6112.32
219,19-Nov-2015,7788.5,7854.9,7765.45,7842.75,136702518,7410.15
220,20-Nov-2015,7841.9,7906.95,7817.8,7856.55,156610433,7298.01
221,23-Nov-2015,7869.5,7877.5,7825.2,7849.25,130871603,6099.09
222,24-Nov-2015,7837.0,7870.35,7812.65,7831.6,134562905,6686.27
223,26-Nov-2015,7837.15,7897.1,7832.0,7883.8,226632193,11054.04
224,27-Nov-2015,7910.6,7959.3,7879.45,7942.7,154863047,7068.72
225,30-Nov-2015,7936.25,7966.0,7922.8,7935.25,223041699,15368.67
226,01-Dec-2015,7958.15,7972.15,7934.15,7954.9,142945421,6796.67
227,02-Dec-2015,7976.7,7979.3,7910.8,7931.35,130207404,6242.53
228,03-Dec-2015,7902.3,7912.3,7853.3,7864.15,129628400,5636.41
229,04-Dec-2015,7817.6,7821.4,7775.7,7781.9,157231681,7758.36
230,07-Dec-2015,7816.55,7825.4,7746.05,7765.4,141893279,6403.97
231,08-Dec-2015,7738.5,7771.25,7685.45,7701.7,139318392,5986.06
232,09-Dec-2015,7695.5,7702.85,7606.9,7612.5,144315690,6599.6
233,10-Dec-2015,7643.3,7691.95,7610.0,7683.3,145249292,6492.02
234,11-Dec-2015,7699.6,7703.05,7575.3,7610.45,172996480,6894.44
235,14-Dec-2015,7558.2,7663.95,7551.05,7650.05,153492615,6290.42
236,15-Dec-2015,7659.15,7705.0,7625.1,7700.9,138479057,6152.14
237,16-Dec-2015,7725.25,7776.6,7715.75,7750.9,159149338,6703.76
238,17-Dec-2015,7783.05,7852.9,7737.55,7844.35,181256780,7367.15
239,18-Dec-2015,7828.9,7836.15,7753.35,7761.95,197319843,8074.5
240,21-Dec-2015,7745.65,7840.75,7733.45,7834.45,130174102,5558.38
241,22-Dec-2015,7829.4,7846.3,7776.85,7786.1,129633328,5028.11
242,23-Dec-2015,7830.45,7871.45,7826.1,7865.95,121480721,4663.45
243,24-Dec-2015,7888.75,7888.75,7835.5,7861.05,96374245,3383.99
244,28-Dec-2015,7863.2,7937.2,7863.0,7925.15,126737811,5755.48
245,29-Dec-2015,7929.2,7942.15,7902.75,7928.95,116535971,4950.36
246,30-Dec-2015,7938.6,7944.75,7889.85,7896.25,110145855,4392.87
247,31-Dec-2015,7897.8,7955.55,7891.15,7946.35,155645098,6780.85
0,01-Jan-2016,7938.45,7972.55,7909.8,7963.2,64843836,2613.91
1,04-Jan-2016,7924.55,7937.55,7781.1,7791.3,138864905,5897.08
2,05-Jan-2016,7828.4,7831.2,7763.25,7784.65,149672973,5948.51
3,06-Jan-2016,7788.05,7800.95,7721.2,7741.0,151715828,6722.17
4,07-Jan-2016,7673.35,7674.95,7556.6,7568.3,194732861,7803.21
5,08-Jan-2016,7611.65,7634.1,7581.05,7601.35,162348690,6753.57
6,11-Jan-2016,7527.45,7605.1,7494.35,7563.85,194836791,7327.15
7,12-Jan-2016,7587.2,7588.3,7487.8,7510.3,168975973,7071.48
8,13-Jan-2016,7557.9,7590.95,7425.8,7562.4,221908258,9585.17
9,14-Jan-2016,7467.4,7604.8,7443.8,7536.8,206988549,9246.75
10,15-Jan-2016,7561.65,7566.5,7427.3,7437.8,203643071,8279.07
11,18-Jan-2016,7420.35,7463.65,7336.4,7351.0,240798183,8431.56
12,19-Jan-2016,7381.8,7462.75,7364.15,7435.1,194068339,7038.84
13,20-Jan-2016,7357.0,7470.9,7241.5,7309.3,232614141,8794.16
14,21-Jan-2016,7376.65,7398.7,7250.0,7276.8,248113284,9401.16
15,22-Jan-2016,7355.7,7433.4,7327.6,7422.45,236282061,7666.39
16,25-Jan-2016,7468.75,7487.15,7421.2,7436.15,168202502,5910.99
17,27-Jan-2016,7469.6,7477.9,7419.7,7437.75,193389891,6834.77
18,28-Jan-2016,7426.5,7468.85,7409.6,7424.65,283036298,10049.88
19,29-Jan-2016,7413.35,7575.65,7402.8,7563.55,307934042,11277.33
20,01-Feb-2016,7589.5,7600.45,7541.25,7555.95,206645021,8209.5
21,02-Feb-2016,7566.65,7576.3,7428.05,7455.55,237338907,8030.99
22,03-Feb-2016,7392.45,7419.4,7350.3,7361.8,197863301,6748.17
23,04-Feb-2016,7411.45,7457.05,7365.95,7404.0,229563364,7465.35
24,05-Feb-2016,7418.25,7503.15,7406.65,7489.1,257518899,8628.24
25,08-Feb-2016,7489.7,7512.55,7363.2,7387.25,176758985,5746.45
26,09-Feb-2016,7303.95,7323.45,7275.15,7298.2,218730280,7415.13
27,10-Feb-2016,7264.3,7271.85,7177.75,7215.7,254481339,8129.65
28,11-Feb-2016,7203.6,7208.65,6959.95,6976.35,301302956,9250.27
29,12-Feb-2016,7023.65,7034.8,6869.0,6980.95,344210729,11062.63
30,15-Feb-2016,7057.35,7182.8,7056.8,7162.95,365217073,10204.34
31,16-Feb-2016,7201.25,7204.65,7037.7,7048.25,261607451,7638.39
32,17-Feb-2016,7058.85,7123.7,6960.65,7108.45,268017961,7686.32
33,18-Feb-2016,7177.4,7215.1,7127.85,7191.75,254331498,8051.51
34,19-Feb-2016,7170.55,7226.85,7145.95,7210.75,198206480,6156.58
35,22-Feb-2016,7208.85,7252.4,7200.7,7234.55,159162842,5832.89
36,23-Feb-2016,7240.3,7241.7,7090.7,7109.55,200396978,6433.16
37,24-Feb-2016,7075.0,7090.8,7009.75,7018.7,205898417,6497.18
38,25-Feb-2016,7029.85,7034.2,6961.4,6970.6,291932544,9090.16
39,26-Feb-2016,7039.3,7052.9,6985.1,7029.75,213142575,6880.96
40,29-Feb-2016,7050.45,7094.6,6825.8,6987.05,487969285,15992.15
41,01-Mar-2016,7038.25,7235.5,7035.1,7222.3,283561570,9896.58
42,02-Mar-2016,7321.7,7380.35,7308.15,7368.85,348965708,10983.06
43,03-Mar-2016,7429.55,7483.95,7406.05,7475.6,287248532,9255.43
44,04-Mar-2016,7505.4,7505.9,7444.1,7485.35,290441230,8135.06
45,08-Mar-2016,7486.4,7527.15,7442.15,7485.3,264945393,8417.86
46,09-Mar-2016,7436.1,7539.0,7424.3,7531.8,252709391,9036.29
47,10-Mar-2016,7545.35,7547.1,7447.4,7486.15,231584305,8875.92
48,11-Mar-2016,7484.85,7543.95,7460.6,7510.2,204806572,7558.55
49,14-Mar-2016,7542.6,7583.7,7515.05,7538.75,172067214,6330.45
50,15-Mar-2016,7535.85,7545.2,7452.8,7460.6,199653871,7577.78
51,16-Mar-2016,7457.05,7508.0,7405.15,7498.75,201430035,7102.59
52,17-Mar-2016,7557.4,7585.3,7479.4,7512.55,247043954,9539.89
53,18-Mar-2016,7534.65,7613.6,7517.9,7604.35,244727490,9971.59
54,21-Mar-2016,7619.2,7713.55,7617.7,7704.25,202853386,8381.51
55,22-Mar-2016,7695.55,7728.2,7643.8,7714.9,215355848,8628.05
56,23-Mar-2016,7717.45,7726.85,7670.6,7716.5,205794773,7612.54
57,28-Mar-2016,7741.0,7749.4,7587.7,7615.1,249905118,10102.36
58,29-Mar-2016,7606.55,7652.9,7582.25,7597.0,223493457,10474.75
59,30-Mar-2016,7651.1,7741.95,7643.45,7735.2,239843751,9908.6
60,31-Mar-2016,7727.65,7777.6,7702.0,7738.4,391914059,15918.74
61,01-Apr-2016,7718.05,7740.15,7666.1,7713.05,189571551,8118.47
62,04-Apr-2016,7733.15,7764.45,7704.4,7758.8,160277940,6506.44
63,05-Apr-2016,7736.3,7736.3,7588.65,7603.2,210126897,8412.34
64,06-Apr-2016,7636.05,7638.65,7591.75,7614.35,170653808,6802.69
65,07-Apr-2016,7630.4,7630.75,7535.85,7546.45,241684050,7709.23
66,08-Apr-2016,7542.35,7569.35,7526.7,7555.2,147816460,5981.23
67,11-Apr-2016,7577.8,7678.8,7516.85,7671.4,185353268,7055.61
68,12-Apr-2016,7669.25,7717.4,7663.35,7708.95,168508978,6945.44
69,13-Apr-2016,7777.15,7864.8,7772.2,7850.45,227217288,10071.44
70,18-Apr-2016,7908.15,7920.6,7842.75,7914.7,190258561,10356.03
71,20-Apr-2016,7950.05,7950.4,7877.55,7914.75,211630060,10069.83
72,21-Apr-2016,7953.65,7978.45,7884.1,7912.05,230577117,9613.3
73,22-Apr-2016,7891.8,7923.35,7873.35,7899.3,188988540,7714.04
74,25-Apr-2016,7894.8,7911.0,7827.0,7855.05,150776959,7362.13
75,26-Apr-2016,7828.15,7974.5,7822.55,7962.65,208656803,9686.21
76,27-Apr-2016,7942.0,7991.0,7940.55,7979.9,213174058,9669.04
77,28-Apr-2016,7967.4,7992.0,7834.45,7847.25,301485186,14943.3
78,29-Apr-2016,7844.25,7889.05,7788.7,7849.8,251227047,9872.58
79,02-May-2016,7822.7,7829.8,7777.3,7805.9,150818181,6079.16
80,03-May-2016,7824.8,7890.25,7735.15,7747.0,192271370,8536.83
81,04-May-2016,7724.15,7749.0,7697.25,7706.55,205939089,7816.27
82,05-May-2016,7731.0,7777.55,7706.85,7735.5,190792828,8089.45
83,06-May-2016,7717.65,7738.9,7678.35,7733.45,168662226,6296.51
84,09-May-2016,7755.25,7873.65,7753.55,7866.05,165616829,7559.77
85,10-May-2016,7873.55,7896.9,7837.7,7887.8,166957276,7306.72
86,11-May-2016,7804.65,7893.1,7780.9,7848.85,220712496,9394.05
87,12-May-2016,7871.45,7916.05,7849.65,7900.4,157444918,7171.91
88,13-May-2016,7881.0,7881.0,7784.2,7814.9,185061782,10152.08
89,16-May-2016,7831.2,7873.9,7772.15,7860.75,211547775,7790.24
90,17-May-2016,7896.85,7940.1,7879.7,7890.75,189140810,8195.95
91,18-May-2016,7846.75,7882.05,7810.75,7870.15,161169418,7333.13
92,19-May-2016,7875.5,7876.2,7766.8,7783.4,175711829,7163.38
93,20-May-2016,7792.2,7812.4,7735.75,7749.7,161889432,6798.89
94,23-May-2016,7813.95,7820.6,7722.2,7731.05,177347948,7141.74
95,24-May-2016,7738.05,7761.55,7715.8,7748.85,151538169,6119.23
96,25-May-2016,7811.8,7941.2,7809.3,7934.9,181636649,8202.39
97,26-May-2016,7974.45,8083.0,7948.5,8069.65,272456307,12422.0
98,27-May-2016,8081.95,8164.2,8077.05,8156.65,268963949,10607.22
99,30-May-2016,8166.5,8200.0,8150.8,8178.5,255086293,9199.38
100,31-May-2016,8209.85,8213.6,8134.3,8160.1,485645737,21491.53
101,01-Jun-2016,8179.2,8215.35,8171.05,8179.95,200371829,8408.53
102,02-Jun-2016,8156.9,8229.5,8154.75,8218.95,187316365,8389.69
103,03-Jun-2016,8246.2,8262.0,8209.85,8220.8,390652017,10762.52
104,06-Jun-2016,8228.75,8234.7,8186.05,8201.05,176885226,7657.92
105,07-Jun-2016,8235.55,8294.95,8216.4,8266.45,249365706,10462.49
106,08-Jun-2016,8285.5,8288.9,8252.05,8273.05,179710369,7614.02
107,09-Jun-2016,8273.35,8273.35,8184.6,8203.6,180293039,7973.1
108,10-Jun-2016,8180.25,8265.6,8162.85,8170.05,187757375,7853.83
109,13-Jun-2016,8102.25,8125.25,8063.9,8110.6,174916286,7343.99
110,14-Jun-2016,8134.4,8134.95,8069.5,8108.85,150042362,6003.23
111,15-Jun-2016,8139.4,8213.2,8123.15,8206.6,174953935,6945.89
112,16-Jun-2016,8180.65,8180.65,8074.45,8140.75,195028743,7764.57
113,17-Jun-2016,8176.65,8195.25,8135.8,8170.2,171842760,7741.9
114,20-Jun-2016,8115.75,8244.15,8107.35,8238.5,173750792,7392.97
115,21-Jun-2016,8255.4,8257.25,8202.15,8219.9,141161921,5978.26
116,22-Jun-2016,8213.65,8238.35,8153.25,8203.7,140268297,6377.69
117,23-Jun-2016,8201.15,8285.6,8188.3,8270.45,158852677,6805.86
118,24-Jun-2016,8029.1,8100.7,7927.05,8088.6,306803641,13263.08
119,27-Jun-2016,8039.35,8120.65,8039.35,8094.7,167462711,7614.06
120,28-Jun-2016,8096.05,8146.35,8086.85,8127.85,175724276,7777.39
121,29-Jun-2016,8173.1,8212.4,8157.65,8204.0,151499716,6940.87
122,30-Jun-2016,8260.25,8308.15,8242.1,8287.75,288031935,12346.32
123,01-Jul-2016,8313.05,8356.75,8308.65,8328.35,170581881,7358.38
124,04-Jul-2016,8376.75,8398.45,8364.7,8370.7,158955823,6662.92
125,05-Jul-2016,8379.3,8381.45,8319.95,8335.95,143253937,5976.01
126,07-Jul-2016,8342.0,8361.95,8317.7,8337.9,160327315,7592.94
127,08-Jul-2016,8350.0,8353.3,8287.55,8323.2,142159935,6886.33
128,11-Jul-2016,8413.35,8475.25,8407.05,8467.9,154399933,7576.69
129,12-Jul-2016,8502.6,8526.6,8479.2,8521.05,189339750,7873.74
130,13-Jul-2016,8540.45,8550.25,8493.55,8519.5,201492184,8284.38
131,14-Jul-2016,8515.75,8571.4,8500.7,8565.0,158738499,6890.07
132,15-Jul-2016,8565.45,8594.8,8510.05,8541.4,228598684,12375.84
133,18-Jul-2016,8564.05,8587.1,8494.35,8508.7,169400452,8200.06
134,19-Jul-2016,8514.3,8540.05,8476.7,8528.55,173050805,7928.14
135,20-Jul-2016,8515.45,8569.9,8512.55,8565.85,165349380,7936.36
136,21-Jul-2016,8582.7,8585.25,8503.45,8510.1,154575685,7399.71
137,22-Jul-2016,8519.65,8548.95,8489.8,8541.2,147619642,6504.0
138,25-Jul-2016,8519.95,8641.15,8517.2,8635.65,154631398,7850.12
139,26-Jul-2016,8633.75,8644.9,8577.15,8590.65,159563469,8765.45
140,27-Jul-2016,8599.4,8665.0,8572.05,8615.8,189796380,10885.88
141,28-Jul-2016,8636.95,8674.7,8625.25,8666.3,240721865,12998.06
142,29-Jul-2016,8668.3,8670.35,8631.15,8638.5,161935155,8428.8
143,01-Aug-2016,8654.3,8711.3,8590.5,8636.55,194186858,9881.67
144,02-Aug-2016,8647.45,8687.2,8611.4,8622.9,174556789,8652.31
145,03-Aug-2016,8635.2,8635.45,8529.6,8544.85,168033073,8507.82
146,04-Aug-2016,8599.95,8601.4,8518.15,8551.1,169780463,7399.03
147,05-Aug-2016,8600.2,8689.4,8590.15,8683.15,162784913,7635.01
148,08-Aug-2016,8712.85,8723.5,8697.6,8711.35,177877012,7862.15
149,09-Aug-2016,8727.8,8728.35,8638.2,8678.25,206261255,9111.4
150,10-Aug-2016,8686.7,8690.1,8564.6,8575.3,178963496,8206.18
151,11-Aug-2016,8572.8,8601.15,8540.05,8592.15,195114539,8634.8
152,12-Aug-2016,8605.45,8684.3,8604.45,8672.15,272014034,11998.86
153,16-Aug-2016,8670.25,8682.35,8600.45,8642.55,231771409,10937.35
154,17-Aug-2016,8639.8,8667.1,8603.6,8624.05,179540691,8161.38
155,18-Aug-2016,8648.85,8690.7,8645.05,8673.25,169431656,7900.6
156,19-Aug-2016,8694.3,8696.6,8647.1,8666.9,197770568,8354.88
